start_idx,end_idx,regime,xgb_return,bh_return,difference,num_trades,win_rate,sharpe,max_dd
0,60,Sideways,0.0,-0.4131498296711613,0.4131498296711613,0,0.0,0.0,0.0
60,120,Sideways,0.0,-0.7784868123329637,0.7784868123329637,0,0.0,0.0,0.0
120,180,Sideways,0.0,0.06993262670042732,-0.06993262670042732,0,0.0,0.0,0.0
180,240,Sideways,0.0,-0.6870209512485291,0.6870209512485291,0,0.0,0.0,0.0
240,300,Sideways,0.0,0.45214328907448986,-0.45214328907448986,0,0.0,0.0,0.0
300,360,Sideways,0.0,-0.3944561401105018,0.3944561401105018,0,0.0,0.0,0.0
360,420,Sideways,0.0,0.09023745577452535,-0.09023745577452535,0,0.0,0.0,0.0
420,480,Sideways,0.0,0.20077019125376577,-0.20077019125376577,0,0.0,0.0,0.0
480,540,Sideways,0.0,-0.5412840628990129,0.5412840628990129,0,0.0,0.0,0.0
540,600,Sideways,0.0,-0.2833243444961202,0.2833243444961202,0,0.0,0.0,0.0
600,660,Sideways,0.0,1.0127185760697754,-1.0127185760697754,0,0.0,0.0,0.0
660,720,Sideways,0.0,-0.2292665314408407,0.2292665314408407,0,0.0,0.0,0.0
720,780,Sideways,0.0,0.3847269423852041,-0.3847269423852041,0,0.0,0.0,0.0
780,840,Sideways,0.0,-0.15972819504098146,0.15972819504098146,0,0.0,0.0,0.0
840,900,Sideways,0.0,0.35578387481628343,-0.35578387481628343,0,0.0,0.0,0.0
900,960,Sideways,0.0,2.2033638871674786,-2.2033638871674786,0,0.0,0.0,0.0
960,1020,Sideways,0.0,-0.21046836483155779,0.21046836483155779,0,0.0,0.0,0.0
1020,1080,Sideways,0.0,-1.2769024810640044,1.2769024810640044,0,0.0,0.0,0.0
1080,1140,Sideways,0.0,-0.4673014783430235,0.4673014783430235,0,0.0,0.0,0.0
1140,1200,Sideways,-1.0991646520575522,-0.9366610906657696,-0.16250356139178257,1,0.0,0.0,0.0
1200,1260,Sideways,0.0,-0.019500027378447762,0.019500027378447762,0,0.0,0.0,0.0
1260,1320,Sideways,0.0,-0.637185366978577,0.637185366978577,0,0.0,0.0,0.0
1320,1380,Sideways,0.0,0.8425984235314646,-0.8425984235314646,0,0.0,0.0,0.0
1380,1440,Sideways,0.0,0.033765882231741984,-0.033765882231741984,0,0.0,0.0,0.0
1440,1500,Sideways,0.0,-0.2580070841408784,0.2580070841408784,0,0.0,0.0,0.0
1500,1560,Sideways,0.0,-0.23932904229225238,0.23932904229225238,0,0.0,0.0,0.0
1560,1620,Sideways,0.0,1.0667756172927598,-1.0667756172927598,0,0.0,0.0,0.0
1620,1680,Sideways,0.0,0.47839736602373595,-0.47839736602373595,0,0.0,0.0,0.0
1680,1740,Sideways,0.0,0.9444837685770316,-0.9444837685770316,0,0.0,0.0,0.0
1740,1800,Sideways,0.0,0.5682701590728582,-0.5682701590728582,0,0.0,0.0,0.0
1800,1860,Sideways,-1.2798414310066437,-1.5384161573212838,0.25857472631464007,1,0.0,0.0,0.0
1860,1920,Sideways,0.0,-0.7187025236375324,0.7187025236375324,0,0.0,0.0,0.0
1920,1980,Bear,-1.1281280246964343,-2.8672545638794436,1.7391265391830093,1,0.0,0.0,0.0
1980,2040,Sideways,0.0,-0.023461450865612715,0.023461450865612715,0,0.0,0.0,0.0
2040,2100,Sideways,0.0,0.5997292584263519,-0.5997292584263519,0,0.0,0.0,0.0
2100,2160,Sideways,0.0,0.05504291917729828,-0.05504291917729828,0,0.0,0.0,0.0
2160,2220,Sideways,0.0,-0.44778614014581597,0.44778614014581597,0,0.0,0.0,0.0
2220,2280,Sideways,-1.1045033867782696,-1.1026427086121127,-0.0018606781661569816,1,0.0,0.0,0.0
2280,2340,Sideways,0.0,-0.11863635046474384,0.11863635046474384,0,0.0,0.0,0.0
2340,2400,Sideways,0.0,-0.033615125965858,0.033615125965858,0,0.0,0.0,0.0
2400,2460,Sideways,0.0,0.0930223882186148,-0.0930223882186148,0,0.0,0.0,0.0
2460,2520,Sideways,0.0,-0.17781924513574343,0.17781924513574343,0,0.0,0.0,0.0
2520,2580,Sideways,0.0,-0.11583376200238395,0.11583376200238395,0,0.0,0.0,0.0
2580,2640,Sideways,0.0,-0.4284412410084047,0.4284412410084047,0,0.0,0.0,0.0
2640,2700,Sideways,0.0,0.5251436864427785,-0.5251436864427785,0,0.0,0.0,0.0
2700,2760,Sideways,0.0,-0.07911343018004235,0.07911343018004235,0,0.0,0.0,0.0
2760,2820,Sideways,0.0,-0.12786841305953758,0.12786841305953758,0,0.0,0.0,0.0
2820,2880,Sideways,0.0,-0.6625976832356547,0.6625976832356547,0,0.0,0.0,0.0
2880,2940,Sideways,0.0,-0.4266879571198005,0.4266879571198005,0,0.0,0.0,0.0
2940,3000,Sideways,-1.1155395569106985,-1.5594312212520989,0.44389166434140037,1,0.0,0.0,0.0
3000,3060,Sideways,0.0,-0.3989100493422931,0.3989100493422931,0,0.0,0.0,0.0
3060,3120,Sideways,0.0,0.8321227226747087,-0.8321227226747087,0,0.0,0.0,0.0
3120,3180,Sideways,0.0,0.1816515855238266,-0.1816515855238266,0,0.0,0.0,0.0
3180,3240,Sideways,-1.0683055213978332,-0.8103161811142535,-0.25798934028357967,1,0.0,0.0,0.0
3240,3300,Sideways,0.0,-0.9576979624823188,0.9576979624823188,0,0.0,0.0,0.0
3300,3360,Sideways,0.0,0.4107118802301627,-0.4107118802301627,0,0.0,0.0,0.0
3360,3420,Sideways,-1.0836131106290667,-2.111977730151191,1.0283646195221243,1,0.0,0.0,0.0
3420,3480,Sideways,0.0,-0.12953584284929956,0.12953584284929956,0,0.0,0.0,0.0
3480,3540,Sideways,0.0,0.10940970540080838,-0.10940970540080838,0,0.0,0.0,0.0
3540,3600,Sideways,0.0,-0.012094582671604973,0.012094582671604973,0,0.0,0.0,0.0
3600,3660,Sideways,0.0,-0.2433641699731005,0.2433641699731005,0,0.0,0.0,0.0
3660,3720,Sideways,0.0,0.27132879652050435,-0.27132879652050435,0,0.0,0.0,0.0
3720,3780,Sideways,0.0,0.5601667323832618,-0.5601667323832618,0,0.0,0.0,0.0
3780,3840,Sideways,0.0,-0.5173771880466612,0.5173771880466612,0,0.0,0.0,0.0
3840,3900,Sideways,0.0,-0.486830834515995,0.486830834515995,0,0.0,0.0,0.0
3900,3960,Sideways,0.0,0.15077475437616555,-0.15077475437616555,0,0.0,0.0,0.0
3960,4020,Sideways,0.0,-1.1054883457698512,1.1054883457698512,0,0.0,0.0,0.0
