strategy,entry_idx,exit_idx,entry_price,exit_price,pnl_pct,pnl_usd,exit_reason,hours_held,probability
SHORT,12363,12411,115082.5,115567.6,-0.42152368952708347,-4.6111374671722,Max Holding,4.0,0.44079328
SHORT,12994,13042,115123.7,114453.0,0.5825907263230744,5.397487904505195,Max Holding,4.0,0.4275044
SHORT,13060,13108,113612.2,112289.3,1.1643995979304989,11.24268461910303,Max Holding,4.0,0.5932234
SHORT,13112,13160,112564.1,113082.8,-0.4608041107244646,-5.06083991580685,Max Holding,4.0,0.4032681
SHORT,13165,13213,112941.6,112674.1,0.23684807015307024,1.97988027724011,Max Holding,4.0,0.42883274
SHORT,13238,13286,112585.2,112487.0,0.087222832130686,0.4759127021768992,Max Holding,4.0,0.41207495
SHORT,13306,13354,111965.5,112823.8,-0.7665754183208247,-8.13087434088904,Max Holding,4.0,0.44087806
SHORT,13401,13449,112875.0,112773.9,0.08956810631229752,0.4959384211383072,Max Holding,4.0,0.46373954
SHORT,13459,13507,112884.2,111819.7,0.9430017664119513,9.03758375248035,Max Holding,4.0,0.4156022
SHORT,13513,13561,111570.0,112024.3,-0.40718831227032615,-4.51391159880824,Max Holding,4.0,0.41665313
SHORT,13570,13618,112248.2,111970.6,0.24730908825263237,2.083800770336229,Max Holding,4.0,0.4071327
SHORT,13665,13713,112377.2,112934.9,-0.4962750451159106,-5.400784959396117,Max Holding,4.0,0.4346312
SHORT,13735,13783,113090.5,113564.6,-0.41922177371220903,-4.601209979662822,Max Holding,4.0,0.41771668
SHORT,13854,13902,113419.5,112522.7,0.790692958441893,7.489019591387192,Max Holding,4.0,0.41340047
SHORT,13904,13952,111844.5,111856.1,-0.010371542632857065,-0.5060123838615826,Max Holding,4.0,0.49345902
SHORT,13991,14039,111438.6,111171.1,0.24004249873921601,2.0089846313147484,Max Holding,4.0,0.42719448
SHORT,14045,14093,111448.1,109394.8,1.8423822389076199,18.13470750027047,Max Holding,4.0,0.42602745
SHORT,14093,14141,109394.8,109097.9,0.27140229700132795,2.3682045857999983,Max Holding,4.0,0.447302
SHORT,14146,14194,109253.8,109363.6,-0.10049993684430464,-1.4409265394362434,Max Holding,4.0,0.4262524
SHORT,14196,14244,109215.3,109507.3,-0.26736180736581777,-3.148102691966848,Max Holding,4.0,0.42351186
SHORT,14263,14311,109132.2,109264.1,-0.1208625868442208,-1.6427578686121578,Max Holding,4.0,0.40301767
SHORT,14312,14360,109376.6,110120.0,-0.6796700573980121,-7.33845127976306,Max Holding,4.0,0.47232684
SHORT,14372,14420,109583.1,109427.9,0.1416276779905037,1.0293001019231671,Max Holding,4.0,0.40912065
SHORT,14997,15045,111957.0,111700.0,0.22955241744598373,1.9215987009964548,Max Holding,4.0,0.40902194
SHORT,15169,15217,113236.8,113892.1,-0.5786987975640453,-6.28304603692982,Max Holding,4.0,0.50342214
SHORT,15312,15360,114543.7,113926.9,0.5384844386902142,5.032624419749766,Max Holding,4.0,0.4076602
SHORT,15360,15408,113926.9,112989.9,0.8224572072091842,7.936942154874191,Max Holding,4.0,0.48553827
SHORT,15410,15458,112855.8,113389.7,-0.4730815784390294,-5.243059990358063,Max Holding,4.0,0.49299926
SHORT,15464,15512,113131.8,113404.3,-0.2408694991151913,-2.8561101203814125,Max Holding,4.0,0.40137288
SHORT,15546,15594,114702.9,114246.7,0.39772316131501223,3.6280974847198255,Max Holding,4.0,0.47508106
SHORT,15668,15686,114427.6,116160.2,-1.5141451887481614,-15.815584569544923,Stop Loss,1.5,0.4136846
SHORT,15686,15734,116160.2,116425.8,-0.22864974406036306,-2.6934457553085016,Max Holding,4.0,0.45005605
SHORT,15749,15797,117164.0,116769.0,0.3371342733262777,2.971591938392158,Max Holding,4.0,0.4243862
SHORT,15810,15858,117351.4,117799.2,-0.3815889712436349,-4.227953479963582,Max Holding,4.0,0.41491747
SHORT,15861,15909,118299.7,118953.4,-0.5525795923404684,-5.918979392085336,Max Holding,4.0,0.40736744
SHORT,15938,15986,118337.5,118724.1,-0.32669272208725536,-3.6420557279054533,Max Holding,4.0,0.4098146
SHORT,16028,16076,118988.0,119539.5,-0.46349211685211955,-4.98337688770943,Max Holding,4.0,0.41393787
SHORT,16085,16133,120074.8,120305.2,-0.19188039455405645,-2.2840432999987237,Max Holding,4.0,0.40510646
SHORT,16143,16191,120030.8,120057.4,-0.022160978682130978,-0.6108848229822372,Max Holding,4.0,0.4478341
SHORT,16292,16340,120130.7,121208.9,-0.8975224484665428,-9.209133949017469,Max Holding,4.0,0.40998736
SHORT,16357,16405,123738.5,122612.1,0.9103068163910134,8.47288072219012,Max Holding,4.0,0.47362807
SHORT,16405,16453,122612.1,122009.0,0.49187641350242417,4.435665304818305,Max Holding,4.0,0.41323832
SHORT,16466,16514,121725.7,122382.3,-0.5394095084275595,-5.711784265909484,Max Holding,4.0,0.41630358
SHORT,16627,16675,121842.9,121765.5,0.06352442366358169,0.23070724057656927,Max Holding,4.0,0.41090864
SHORT,16763,16811,124124.5,124925.4,-0.645239255747249,-6.719374698236238,Max Holding,4.0,0.5941961
SHORT,16822,16870,124736.7,123308.5,1.1449717685332361,10.764877287216912,Max Holding,4.0,0.42905426
SHORT,16870,16918,123308.5,122845.9,0.37515661937336503,3.2995064838316273,Max Holding,4.0,0.45987582
SHORT,16997,17045,123004.1,123820.8,-0.6639616077838032,-6.952096007720159,Max Holding,4.0,0.40872002
SHORT,17046,17094,123834.1,123708.2,0.10166828038481221,0.6050275822183181,Max Holding,4.0,0.41268384
SHORT,17113,17161,123391.6,124243.0,-0.689998346727001,-7.16520415869841,Max Holding,4.0,0.4237036
